YEAR,MO,DY,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR,WS10M
2014,4,27,35.76,26.73,63.25,0.36,3.51
2014,4,28,35.75,27.53,60.81,0.17,3.35
2014,4,29,36.24,27.2,62.5,0.35,3.48
2014,4,30,32.52,27.09,72.06,3.73,3.05
2014,5,1,32.9,27.23,74,2.54,3.86
2014,5,2,33.43,27.15,71.44,1.02,2.94
2014,5,3,33.53,27.26,69.19,0.43,3.67
2014,5,4,35.12,26.49,65.19,0.42,2.72
2014,5,5,34.89,27.16,68.31,3.42,2.31
2014,5,6,31.72,27.08,76.69,16.47,1.7
2014,5,7,31.82,25.96,73.69,1.87,1.78
2014,5,8,36.18,27.5,60.62,0.18,2.38
2014,5,9,35.12,26.94,66.69,0.27,3.82
2014,5,10,34.48,27.24,70.94,1.57,3.99
2014,5,11,33.69,27.73,70.62,0.64,3.5
2014,5,12,32.83,27.76,72.38,0.72,2.97
2014,5,13,33.63,27.94,71.62,2.87,3.43
2014,5,14,32.58,27.69,73.88,0.37,3.05
2014,5,15,33.69,27.65,68.81,0.38,3.5
2014,5,16,34.12,27.6,69.88,0.55,3.73
2014,5,17,32.69,27.93,72.69,2,3.35
2014,5,18,31.63,27.04,81.06,8.15,3.3
2014,5,19,32.54,26.93,73.31,1.07,3.01
2014,5,20,34.21,26.8,67.62,3.87,3.99
2014,5,21,34.56,27.08,67,1.23,4.38
2014,5,22,33.46,27.88,68.81,1.09,5.34
2014,5,23,32.83,27.33,70.94,0.44,4.72
2014,5,24,35.25,27.83,66,0.27,3.24
2014,5,25,33.33,27.89,69.38,0.69,2.25
2014,5,26,34.3,27.81,69.44,4.41,1.67
2014,5,27,32.43,27.59,75.69,6.38,3.05
2014,5,28,34.72,26.77,72.81,5.4,3.04
2014,5,29,34.16,27.45,73.12,3.08,2.42
2014,5,30,34.8,27.32,71.31,2.21,2.57
2014,5,31,32.69,27.62,78.25,3.93,3.23
2014,6,1,33.89,26.97,74.88,1.65,3.42
2014,6,2,34.43,27.84,70.44,1.47,2.83
2014,6,3,33.73,27.53,73.81,9.25,3.49
2014,6,4,31.69,27.76,76.56,4.68,3.83
2014,6,5,30.53,27.41,80.62,8.09,4.04
2014,6,6,31.23,26.85,77.5,1.3,4.04
2014,6,7,32.35,27.36,73.19,6.81,4.43
2014,6,8,30.69,27.26,80.62,11.05,3.84
2014,6,9,31.79,27.31,78.44,4.47,4.2
2014,6,10,31.2,27.23,81.75,2.62,4.36
2014,6,11,31.3,26.81,80.69,4.9,4.46
2014,6,12,30.45,26.76,82,11.04,5.41
2014,6,13,30.15,26.66,85.38,9.96,6.19
2014,6,14,29.42,27.01,86.94,17.38,5.6
2014,6,15,30.4,26.37,85.19,10.44,5.02
2014,6,16,28.82,26.55,87.94,10.96,6.58
2014,6,17,29.86,26.37,83.56,10.63,5.39
2014,6,18,30.59,25.44,80.12,6.2,5.26
2014,6,19,31.16,26.55,82.06,3.1,4.47
2014,6,20,30.8,26.59,83,2.24,4.64
2014,6,21,30.72,26.57,82.88,2.48,4.36
2014,6,22,29.86,26.08,83,8.66,4.65
2014,6,23,30.8,25.13,75.31,1.65,5.41
2014,6,24,30.7,25.91,76.12,1.67,5.59
2014,6,25,28.97,25.69,81.5,15.55,5.22
2014,6,26,30.65,25.5,79.81,3.26,3.8
2014,6,27,31.6,25.8,78.19,1.21,3.92
2014,6,28,31.51,26.48,79,1.65,4.41
2014,6,29,31.8,25.76,76.62,0.65,4.32
2014,6,30,30.83,26.45,76.62,1.91,4.3
2014,7,1,31.12,25.85,76,0.75,4.08
2014,7,2,32.19,25.98,75,1.15,3.81
2014,7,3,31.46,26.5,77.5,2.01,3.57
2014,7,4,32.96,26.08,74.06,2.18,4.3
2014,7,5,31.31,27.15,76.44,0.72,4.73
2014,7,6,32.33,26.87,75,1.31,4.79
2014,7,7,28.98,26.57,79.62,1.34,5.27
2014,7,8,28.27,26.57,85.38,3.29,6.29
2014,7,9,30.55,26.17,77.06,2.06,7.21
2014,7,10,30.94,25.72,73.38,1.95,7.02
2014,7,11,30.61,26.44,78.25,6.04,5.12
2014,7,12,30.45,26.37,81.44,4.43,4.88
2014,7,13,29.52,26.17,82.5,14.97,5.03
2014,7,14,27.55,25.21,88.81,15.68,4.17
2014,7,15,29.33,25.51,83,9.93,4.64
2014,7,16,29.69,25.55,82.81,3.05,3.51
2014,7,17,31.37,25.87,78.12,1.12,4.51
2014,7,18,29.2,25.48,79.06,5.43,6.23
2014,7,19,29.2,25.06,78.38,4.37,5.86
2014,7,20,30.78,25.26,76.56,1.81,5.02
2014,7,21,30.83,25.68,75.75,10.45,4.62
2014,7,22,29.23,25.62,81.56,17.92,5.15
2014,7,23,28.89,25.12,79.12,5.46,4.87
2014,7,24,30.4,24.76,76.94,0.92,5.31
2014,7,25,29.9,25.55,80.88,0.62,5.28
2014,7,26,30.55,25.68,79.81,0.6,4.53
2014,7,27,30.37,25.87,80,1.13,4.3
2014,7,28,29.5,25.76,82.25,10.08,4.09
2014,7,29,31.04,25.62,80.12,2.32,4.09
2014,7,30,31.41,25.87,81.62,5.4,3.34
2014,7,31,30.21,26.32,82.31,2.32,3.54
2014,8,1,30.51,25.61,80.38,4.49,4.26
2014,8,2,31.44,25.37,76.5,3.38,4.92
2014,8,3,30.76,25.76,77.56,0.98,5.12
2014,8,4,29.82,25.51,80.62,2.46,4.77
2014,8,5,28.43,25.37,86.56,15.65,5.41
2014,8,6,28.33,24.66,84.94,10.78,6.03
2014,8,7,28.4,25.56,86.06,5.91,5.38
2014,8,8,29.22,25.36,84.25,3.1,4.84
2014,8,9,29,25.02,80.81,0.6,4.48
2014,8,10,31.37,24.74,74.62,0.12,4.34
2014,8,11,31.73,25.32,77.5,2.06,4.28
2014,8,12,32.22,25.3,76.56,1.85,3.91
2014,8,13,30.63,25.62,82.69,1.39,3.88
2014,8,14,29.93,26.35,83.75,1.03,3.22
2014,8,15,31.06,25.87,80.81,1.26,3.51
2014,8,16,31.53,25.22,76.12,0.66,2.95
2014,8,17,31.3,25.68,80,1.95,3.17
2014,8,18,32.04,26.12,77.75,0.76,3.62
2014,8,19,29.53,25.75,84.56,15.76,3.59
2014,8,20,29.62,25.28,85.75,10.16,2.66
2014,8,21,29.48,24.92,85.38,5.73,2.38
2014,8,22,31.12,25.26,79.69,3.26,1.7
2014,8,23,31.15,26.26,79.19,2.12,1.86
2014,8,24,31.87,26.33,80.69,4.44,2.29
2014,8,25,30.57,25.86,82.69,4.15,2.24
2014,8,26,29.95,25.8,85.44,19.26,2.25
2014,8,27,29.83,25.34,83.62,11.32,1.98
2014,8,28,28.73,25.09,84,15.41,3.45
2014,8,29,29.44,25.08,82.19,12.63,3.28
2014,8,30,28.11,24.67,83.25,9.48,3.66
2014,8,31,29.35,24.51,82.38,7.15,3.55
2014,9,1,29.41,24.76,82.69,17.95,3.71
2014,9,2,29.05,24.95,83.25,18.72,4.4
2014,9,3,29.36,24.72,82.69,3.23,3.25
2014,9,4,30.63,25.08,79.19,3.32,2.98
2014,9,5,30.51,25.34,82.12,5.17,3.42
2014,9,6,28.76,25.07,85.19,20.08,3.95
2014,9,7,28.46,24.65,84.81,9.16,4.46
2014,9,8,29.65,24.28,82,0.8,4.86
2014,9,9,30.23,24.37,81.19,0.62,4.25
2014,9,10,29.05,25.26,85.5,8.33,3.59
2014,9,11,29.37,25.12,83.94,9.06,3.54
2014,9,12,28.8,25.3,83.88,9.76,2.84
2014,9,13,29.89,25.08,82.56,12.58,3.71
2014,9,14,29.15,24.98,86.12,30.12,3.7
2014,9,15,29.35,25.16,86.5,23.31,4.13
2014,9,16,29.1,24.68,87.12,8.72,4.9
2014,9,17,28.4,25.13,84.69,5.34,6.26
2014,9,18,29.93,24.68,81.5,3.6,4.07
2014,9,19,31.27,25.55,78.88,0.94,2.77
2014,9,20,31.1,25.9,79.75,0.11,2.95
2014,9,21,30.26,25.98,84.12,3.23,3.48
2014,9,22,29.57,26.05,84.25,1.85,3.39
2014,9,23,30.6,25.88,78,5.09,1.95
2014,9,24,30.82,25.81,82.69,4.55,2.13
2014,9,25,29.95,25.77,86.62,4.21,2.38
2014,9,26,30.16,25.36,83.81,2.9,2.13
2014,9,27,31.13,25.35,81.62,3.86,2.04
2014,9,28,31.14,25.87,83.25,3.39,2.13
2014,9,29,30.94,25.92,82.69,3.15,1.94
2014,9,30,28.02,25.93,84.62,14.29,1.16
2014,10,1,29.84,25.05,80.31,7.93,1.07
2014,10,2,30.8,24.8,82.38,10.77,1.59
2014,10,3,30.9,25.33,81.31,5.37,1.67
2014,10,4,28.83,25.55,85.44,10.58,2.1
2014,10,5,30.55,24.15,84.81,8.65,1.61
2014,10,6,28.64,24.14,88.06,33.07,2.16
2014,10,7,28.15,24.41,88.88,58.04,3.3
2014,10,8,28.51,24.19,87.75,29.79,3.21
2014,10,9,29.71,24.08,83.75,3.88,2.01
2014,10,10,30.79,24.82,81.94,15.26,2.73
2014,10,11,28.26,24.95,85.12,10.02,2.26
2014,10,12,30.25,24.23,81.44,1.98,2.78
2014,10,13,29.55,23.37,85.88,1.17,3.64
2014,10,14,26.51,23.58,87.56,0.46,4.45
2014,10,15,29.95,23.38,83.56,0.02,4.11
2014,10,16,30.58,22.8,82.81,0,3.27
2014,10,17,30.63,23.57,85.75,0.75,3.12
2014,10,18,30.6,23.26,83.69,2.25,3.13
2014,10,19,27.72,23.85,90,5.26,2.57
2014,10,20,29.67,23.72,87.25,7.97,2.89
2014,10,21,30.25,24.88,83.44,3.3,1.91
2014,10,22,30.28,24.57,85.75,13.9,2.23
2014,10,23,27.3,24.72,91.06,5.59,2.59
2014,10,24,29.12,24.36,80.81,7.55,1.34
2014,10,25,28.33,24.37,87.12,5.43,1.47
2014,10,26,29.78,24.29,80.25,1.96,1.03
2014,10,27,30.47,24.33,79.56,8.69,1.56
2014,10,28,29.98,25.96,80.44,12.93,0.83
2014,10,29,29.35,25.37,84.56,7.75,1.38
2014,10,30,30.57,24.65,78,1.36,1.09
2014,10,31,30.23,25.01,84.12,13.96,2.03
2014,11,1,29.47,25.24,87.5,8.79,1.91
2014,11,2,29.1,24.9,88.69,4.97,1.78
2014,11,3,27.51,24,89.62,15.08,2.86
2014,11,4,28.89,24.06,87.56,12.22,2.45
2014,11,5,29.51,24.74,81.56,2.91,1.76
2014,11,6,30.81,25.18,76.56,0.54,1.24
2014,11,7,30.71,25.7,81.25,6.81,1.34
2014,11,8,30.91,24.58,84.31,0.74,2.96
2014,11,9,30.63,24.07,81.38,0.13,2.21
2014,11,10,30.9,24.1,81.19,0.41,2.25
2014,11,11,31.02,24.34,79.88,0.96,1.95
2014,11,12,30.48,24.28,81.5,0.71,2.57
2014,11,13,30.39,23.7,84.69,0.11,3.87
2014,11,14,28.32,22.78,85.81,0.8,4.68
2014,11,15,29.83,22.46,83.75,0.06,3.97
2014,11,16,29.56,22.44,84.31,0.69,4.41
2014,11,17,29.99,22.53,84,0.14,4.2
2014,11,18,28.84,22,82.75,0,5.24
2014,11,19,28.29,20.76,82,0,5.09
2014,11,20,28.87,20.77,80.5,0,3.93
2014,11,21,29.66,22.34,80.56,0,3.55
2014,11,22,30.25,22.08,80.56,0,3.13
2014,11,23,30.29,22.94,82.44,0,3.18
2014,11,24,30.47,23.75,82.56,0.03,2.72
2014,11,25,31.08,23.4,79.19,0.12,2.52
2014,11,26,31.15,25.04,77.69,0.99,1.37
2014,11,27,29.64,25.73,84.06,1.11,1.48
2014,11,28,30.91,25.28,79.38,2.93,1.27
2014,11,29,30.99,24.88,81.62,2.02,1.99
2014,11,30,31.12,25.35,80.88,15.5,1.34
2014,12,1,30.45,25.1,80.25,3.06,2.07
2014,12,2,25.92,23.26,89.06,2.72,3.47
2014,12,3,29.51,23.28,85.06,2.46,3.11
2014,12,4,29.66,23.78,85.62,4.64,2.55
2014,12,5,27.67,21.48,84.56,1.99,3.82
2014,12,6,29.47,22.9,79.88,0.06,2.84
2014,12,7,30.47,22.75,78.12,0.3,2.57
2014,12,8,29.25,22.59,78.81,0.05,3.9
2014,12,9,29.58,20.82,79,0,3.95
2014,12,10,29.25,20.9,77.88,0,4.12
2014,12,11,29.01,20.4,75.88,0,4.13
2014,12,12,27.48,20.87,78.88,0,4.83
2014,12,13,25.78,18.94,76.44,0.07,5.96
2014,12,14,26.28,19.06,76.69,0,4.62
2014,12,15,28.67,19.94,76.25,0,4.07
2014,12,16,28.98,20.3,77.62,0,5.32
2014,12,17,23.78,17.91,73.31,0.23,6.84
2014,12,18,26.24,16.95,71.69,0.27,5.28
2014,12,19,25.71,18.66,77.88,0.08,5.28
2014,12,20,27.82,19.4,74.75,0,4.39
2014,12,21,29.09,19.14,72.56,0,5.05
2014,12,22,26.38,17.8,71.25,0.01,6.25
2014,12,23,26.67,17.34,73.06,0,5.25
2014,12,24,27.75,19.5,73.38,0.02,4.03
2014,12,25,29.85,20.37,77.38,0.01,3.8
2014,12,26,30.82,21.73,79.44,0.17,3.31
2014,12,27,30.71,24.44,82.12,0.56,2.12
2014,12,28,30.13,23.54,79.38,0.25,3.98
2014,12,29,27.72,19.05,71.12,0,5.32
2014,12,30,28.95,18.15,69.75,0,4.31
2014,12,31,28.8,17.4,66.88,0,4.19
2015,1,1,28.02,17.83,67.38,0,5.3
2015,1,2,27.62,17.08,63.56,0,5.14
2015,1,3,28.87,16.26,68.75,0,3.88
2015,1,4,30.32,19.02,66.75,0,2.3
2015,1,5,30.72,21.48,72,0,1.89
2015,1,6,31.95,22.74,74.44,0,1.97
2015,1,7,30.7,23.8,77.81,0.29,1.8
2015,1,8,26.53,22.38,84.25,1.06,3.54
2015,1,9,30.33,21.69,74.44,0.15,3.67
2015,1,10,30.8,22.45,69.69,0.14,2.03
2015,1,11,30.34,22.19,69.94,0.25,3.66
2015,1,12,28.37,19.57,66.31,0.04,4.98
2015,1,13,27.02,19.12,62.38,0.01,6.07
2015,1,14,29.4,17.01,54.88,0,4.98
2015,1,15,29.71,16.83,55,0,4.47
2015,1,16,30.03,16.57,56.06,0,4.33
2015,1,17,28.98,16.39,56.94,0,4.66
2015,1,18,29.8,17.55,63.38,0,4.04
2015,1,19,29.8,18.08,60.19,0,3.91
2015,1,20,30.25,18.41,62.31,0,3.27
2015,1,21,31.51,18.53,53.06,0,2.39
2015,1,22,31.8,18.55,56,0,3.16
2015,1,23,31.27,21.13,63.5,0,1.98
2015,1,24,30.88,21.94,70.5,0,2.49
2015,1,25,32.04,22.44,70.75,0,2.08
2015,1,26,32.12,22.42,73.25,0,1.9
2015,1,27,32.08,22.38,72.38,0,1.93
2015,1,28,32.59,23.34,71.88,0.1,1.98
2015,1,29,32.8,23.47,75.25,0.86,2.3
2015,1,30,33.11,23.82,74.19,0.06,2.25
2015,1,31,31.48,23.74,76.06,1.36,2.52
2015,2,1,31.98,22.02,66.06,0.14,3.29
2015,2,2,31.65,20.72,60.12,0,3.44
2015,2,3,32.63,21.21,59.38,0,2.88
2015,2,4,33.37,21.09,55.69,0,2.77
2015,2,5,32.62,20.65,54.69,0,3.48
2015,2,6,31.69,20.15,54.75,0,3.83
2015,2,7,31.79,19.99,55.25,0,3.35
2015,2,8,32.48,21.92,59.12,0,2.77
2015,2,9,31.92,20.98,56.5,0,3.05
2015,2,10,31.97,20.29,53.75,0,2.5
2015,2,11,32.55,23.44,62.38,0,1.99
2015,2,12,31.79,22.79,73.94,0.02,3.37
2015,2,13,30.46,22.83,76.25,1.16,3.85
2015,2,14,29.97,23.59,76.12,2.02,4.46
2015,2,15,31.4,23.82,73.62,0.36,4.12
2015,2,16,32.39,23.34,72.75,0.06,3.15
2015,2,17,31.43,23.08,74.38,0.02,3.19
2015,2,18,31.29,23.87,74.62,1.79,3.16
2015,2,19,29.04,23.91,79.12,7.95,3.41
2015,2,20,32.2,23.45,71.94,0.42,3.04
2015,2,21,31.4,23.84,76.94,2.98,3.6
2015,2,22,31.79,23.81,75.12,0.32,3.62
2015,2,23,33.73,22.96,69.56,0,3.02
2015,2,24,33.76,23.4,70.88,0,3.4
2015,2,25,33.37,23.89,70.62,0.04,3.67
2015,2,26,33.08,24.47,71.31,0.1,3.91
2015,2,27,33.3,24.27,73.06,1.1,3.22
2015,2,28,33.05,24.98,72.81,2.39,2.8
2015,3,1,33.73,24.91,70.75,0.46,2.48
2015,3,2,30.65,25.35,79.06,1.71,3.57
2015,3,3,32.66,25.58,73,0.47,4.7
2015,3,4,33.95,24.8,71.31,0.01,4.01
2015,3,5,34.55,24.42,73.81,0.01,3.73
2015,3,6,33.29,25.1,73.94,0.01,4.62
2015,3,7,33.23,25.14,73,0.01,4.4
2015,3,8,33.11,24.77,71.69,0.04,4.16
2015,3,9,34.4,25.02,68.5,0.01,3.18
2015,3,10,34.41,24.79,69.69,0,3.64
2015,3,11,33.9,24.74,73.25,0.02,3.79
2015,3,12,32.51,24.76,73.94,0.07,3.91
2015,3,13,32.61,25.17,72.38,0.09,4.44
2015,3,14,32.55,25.87,69.94,0.22,4.38
2015,3,15,33.02,25.31,71.69,0.35,4.24
2015,3,16,33.37,25.8,71.62,0.09,4.62
2015,3,17,33.68,25.51,71.81,0.09,4.53
2015,3,18,34.7,25.7,69.5,0.02,4.72
2015,3,19,34.76,25.8,70.69,0.18,4.4
2015,3,20,34.48,25.31,73.44,0.18,4.11
2015,3,21,33.12,26.5,74,5.12,4.09
2015,3,22,30.38,25.71,80.19,9.87,2.85
2015,3,23,29.82,25.58,78.75,5.44,3.32
2015,3,24,30.76,25.05,77.44,13.8,1.91
2015,3,25,34.51,24.1,69.06,4.11,3.24
2015,3,26,33.08,24.84,70.31,5.38,2.42
2015,3,27,34.37,24.35,68.06,1.21,3.52
2015,3,28,34.43,25.44,67,0.67,2.46
2015,3,29,32.41,25.88,70.06,3.35,2.05
2015,3,30,33.44,25.67,70.88,1.13,3.06
2015,3,31,34.07,25.52,69.94,1.61,3.34
2015,4,1,34.69,26.06,69.62,0.41,3.91
2015,4,2,34.86,26.67,69,0.04,4.53
2015,4,3,37.09,26.69,56.44,0.02,3.75
2015,4,4,35.78,25.79,65.44,0,4.24
2015,4,5,35.67,25.8,67.69,0.01,4.21
2015,4,6,35.82,26.25,67.94,0.19,3.81
2015,4,7,34.76,27.08,68.62,1,2.99
2015,4,8,30.07,26.9,81.56,13.98,2.93
2015,4,9,32.78,25.74,71.69,0.28,2.51
2015,4,10,35.25,25.53,68.06,0.16,3.15
2015,4,11,32.4,26.11,76.5,12.54,3.03
2015,4,12,29.95,25.59,78.88,16.19,2.2
2015,4,13,34.9,24.28,58.31,1.22,3.57
2015,4,14,35.18,22.79,54.81,0,3.48
2015,4,15,35.83,25.2,62.19,0,3.05
2015,4,16,35.44,26.04,67.12,0.01,3.38
2015,4,17,34.4,25.96,71.25,0.01,3.95
2015,4,18,34.31,26.48,68.81,0.14,4.28
2015,4,19,35.96,25.93,67.19,0.01,4.08
2015,4,20,36.05,25.94,66.06,0,4.05
2015,4,21,36.35,27.14,67.44,0.1,3.45
2015,4,22,33.44,27.02,72.31,1.03,3.01
2015,4,23,29.79,26.33,74.75,6.54,2.55
2015,4,24,34.37,24.79,63.44,1.57,1.5
2015,4,25,32.62,26.05,70.19,2.83,2.01
2015,4,26,34.66,26.37,65.31,0.87,1.66
2015,4,27,33.66,27.03,67.94,0.59,2.27
2015,4,28,33.52,26.87,67.62,0.28,3.36
2015,4,29,33.69,26.72,69.88,0.2,3.19
2015,4,30,32.33,26.99,70.25,0.32,3.12
2015,5,1,33.07,27.11,71.5,0.5,3.19
2015,5,2,31.9,27.4,75.94,1.09,3.16
2015,5,3,34.43,27.05,71.38,0.42,3.62
2015,5,4,32.97,27.23,74.5,0.58,3.58
2015,5,5,33.54,27.55,74.31,0.67,4.03
2015,5,6,32.94,27.54,75.38,0.49,3.06
2015,5,7,33.37,27.56,74,0.38,3.43
2015,5,8,32.42,27.45,77.25,3.48,3.2
2015,5,9,30.43,26.76,83.5,18.53,3.82
2015,5,10,31.44,26.63,80.5,5.22,3.52
2015,5,11,34.84,26.61,72.06,0.34,3.6
2015,5,12,34.44,27.68,72.94,0.91,4.48
2015,5,13,32.81,27.34,75.62,5.26,4.16
2015,5,14,32.05,26.65,77.75,9.86,3.41
2015,5,15,34.01,26.09,72.06,0.28,3.67
2015,5,16,34.05,27.23,73.12,0.12,4.15
2015,5,17,33.75,27.68,69,0.68,3.9
2015,5,18,33.9,27.43,70.81,2.86,3.49
2015,5,19,33.45,27.87,71.31,1.09,3.78
2015,5,20,33.5,28.1,67.75,1.34,4.26
2015,5,21,34.19,27.26,67.88,3.7,4.57
2015,5,22,32.06,26.9,75.56,6.79,5.13
2015,5,23,30.65,26.9,80.19,2.9,4.67
2015,5,24,31.22,27.17,77.19,1.9,4.51
2015,5,25,32.45,27.23,74.44,0.67,5.01
2015,5,26,31.45,26.99,77.94,5.02,4.47
2015,5,27,31.15,26.43,77.38,0.76,4.31
2015,5,28,31.6,27.19,75.06,1.76,4.58
2015,5,29,33.87,26.6,70.5,3.78,4.38
2015,5,30,31.79,26.71,74.25,3.99,3.75
2015,5,31,32.69,27.29,73.94,3.91,3.7
2015,6,1,33.1,27.34,71.94,0.46,3.23
2015,6,2,34.07,26.9,70.19,0.88,4.13
2015,6,3,33.73,26.69,76.12,2.62,2.6
2015,6,4,31.33,25.91,80.94,2.15,3.28
2015,6,5,32.94,26.4,74.25,0.38,3.04
2015,6,6,35.87,26.91,67.94,0.03,3.61
2015,6,7,34.01,27.4,73.44,2.4,4.02
2015,6,8,30.47,26.89,82.5,18.4,2.54
2015,6,9,32.98,26.43,74.81,3.3,2.88
2015,6,10,33.69,27.22,74.62,4.35,2.74
2015,6,11,33.29,26.58,76.62,0.7,3.36
2015,6,12,31.83,27.12,79.94,9.54,3.02
2015,6,13,29.98,26.83,80.5,9.31,2.94
2015,6,14,31.84,26.59,76.44,6.67,2.77
2015,6,15,29.2,26.37,83.44,9.02,2.12
2015,6,16,29.59,25.87,83.56,9.94,3.67
2015,6,17,28.93,25.54,86.94,42.19,4.05
2015,6,18,28.55,25.4,86.31,32.23,5.2
2015,6,19,30.18,24.8,79.31,1.96,5
2015,6,20,31.26,25.51,77.88,0.82,4.91
2015,6,21,29.94,25.48,79.62,1.84,5.35
2015,6,22,31.05,25.63,78.69,19.83,5.29
2015,6,23,30.15,25.61,79.69,1.88,4.84
2015,6,24,28.62,25.97,82.31,8.41,5.79
2015,6,25,29.34,25.19,80.31,5.49,6.41
2015,6,26,29.27,25.32,81.56,10.28,6
2015,6,27,28.44,25.51,84,14.49,4.84
2015,6,28,30.29,25.45,81,2.96,4.62
2015,6,29,31.08,25.26,78.25,0.52,3.8
2015,6,30,31.26,25.01,78.44,0.76,4.13
2015,7,1,31.4,25.06,78.5,1.14,4.66
2015,7,2,32.29,25.64,77.06,0.17,4.63
2015,7,3,30.97,26.39,79.62,0.47,4.84
2015,7,4,31.65,26.65,78.44,0.05,5.61
2015,7,5,31.43,26.83,74.31,0.88,5.91
2015,7,6,31.24,25.9,77.25,1.85,5.67
2015,7,7,32.21,25.82,76.12,1.09,5.12
2015,7,8,30.89,26.07,76.44,0.68,4.86
2015,7,9,33.46,26.63,68.31,0.27,5.58
2015,7,10,32.47,26.3,73.31,0.55,4.6
2015,7,11,33.02,26.28,74.81,0.56,5.22
2015,7,12,32.9,27.05,74.06,0.58,4.79
2015,7,13,32.01,26.92,75.75,2.38,4.73
2015,7,14,30.94,25.9,76.88,1.87,4.71
2015,7,15,30.22,26.45,80.44,1.96,5.84
2015,7,16,28.88,26.08,86,8.52,5.36
2015,7,17,29.51,26.31,84.88,5.38,5.2
2015,7,18,29.3,25.98,84,6.77,4.98
2015,7,19,29.09,25.93,85.12,14.02,4.78
2015,7,20,28.37,25.73,89,16.45,5.95
2015,7,21,28.8,25.3,84.94,2.12,5.25
2015,7,22,29.3,25.33,80,0.32,3.36
2015,7,23,30.85,25.84,79.19,0.07,3.29
2015,7,24,31.88,25.83,74.75,0.03,3.13
2015,7,25,32.55,25.92,71.25,1.03,3.34
2015,7,26,31.17,26.08,77.19,6.92,3.99
2015,7,27,31.06,25.67,77.69,5.82,3.35
2015,7,28,30.19,25.58,79.12,6.97,3.65
2015,7,29,30.02,24.74,80.19,4.57,2.68
2015,7,30,28.87,24.55,82.94,14.6,2.87
2015,7,31,28.88,24.17,86.5,13.85,2.96
2015,8,1,27.26,25.29,87.88,16.77,2.88
2015,8,2,28.25,25.02,86.06,10.75,3.49
2015,8,3,30.02,24.27,79.12,11.85,3.88
2015,8,4,30.33,24.32,79.25,2.84,4.43
2015,8,5,29.08,25.12,83.19,2.59,4.59
2015,8,6,29.9,25.55,84.75,1.87,4.94
2015,8,7,28.45,25.03,86.69,3.88,4.18
2015,8,8,29.37,24.86,82.56,3.26,4.62
2015,8,9,28.98,24.87,77.69,2.49,4.48
2015,8,10,30.55,25.23,80,0.5,4.15
2015,8,11,31.34,25.41,78.5,4.33,3.38
2015,8,12,31.13,25.94,83.25,13.45,3.23
2015,8,13,29.83,26.08,85.88,6.47,2.98
2015,8,14,30.33,25.83,83.69,1.35,2.84
2015,8,15,29.53,25.99,85.81,3.71,2.84
2015,8,16,29.86,25.65,85.88,3.4,2.78
2015,8,17,30.92,25.87,80.06,7.21,2.72
2015,8,18,31.62,26.17,79.06,2.82,2.7
2015,8,19,32.05,26.12,78.88,3.06,3.42
2015,8,20,30.87,25.76,82.94,5.9,4.05
2015,8,21,29.62,25.67,84.75,5.59,4.69
2015,8,22,28.78,25.33,84.75,2.29,5.01
2015,8,23,30.98,25.31,76.81,0.4,5.24
2015,8,24,30.98,25.21,78.25,1.65,4.89
2015,8,25,29.64,25.62,81.88,7.85,5.52
2015,8,26,29.23,25.12,81.75,5.4,5.22
2015,8,27,29.65,24.75,80.5,8.12,4.01
2015,8,28,30.56,24.64,78.69,27.26,3.71
2015,8,29,31.12,24.79,79.69,3.47,4.16
2015,8,30,30.85,25.12,82.31,3.87,4.08
2015,8,31,29.98,25.3,85,4.82,4.16
2015,9,1,30.04,25.13,83.19,11.82,3.74
2015,9,2,29.68,25.35,84.62,2.21,3.03
2015,9,3,30.55,25.87,82.25,5.97,2.63
2015,9,4,29.76,25.52,83.75,2.86,2.49
2015,9,5,30.5,25.79,82.12,1.63,2.94
2015,9,6,30.74,25.55,81.62,1.61,2.62
2015,9,7,31.47,26.05,80.25,1.45,3.07
2015,9,8,32.09,25.27,78.62,1.03,3.8
2015,9,9,29.55,25.6,83.12,5.54,3.77
2015,9,10,27.73,25.19,86.88,25.97,2.79
2015,9,11,29.94,24.57,83.88,5.52,3.37
2015,9,12,29.75,25.12,84.25,4.08,3.54
2015,9,13,30.15,25.33,83.88,16.63,3.58
2015,9,14,27.67,24.72,87.31,15.71,4.77
2015,9,15,25.17,24.01,89.31,26.02,5.55
2015,9,16,27.49,23.87,92.12,56.02,7.54
2015,9,17,28.87,24.08,88.12,94.74,6.77
2015,9,18,27.81,25.08,89.19,16.46,4.97
2015,9,19,32.04,24.57,77.75,0.7,1.57
2015,9,20,31.94,25.07,77.88,0.02,2.09
2015,9,21,29.87,26.33,84.06,3.49,2.17
2015,9,22,30.58,26.07,80.06,19.29,2.29
2015,9,23,30.4,25.44,81,6.97,3.55
2015,9,24,29.76,24.98,82.81,0.5,4.05
2015,9,25,29.3,25.13,84.75,1.53,4.34
2015,9,26,30.01,24.8,83.69,2.55,3.62
2015,9,27,29.33,25.7,85.62,4.39,2.2
2015,9,28,29.48,25.69,87.56,12.86,2.82
2015,9,29,27.99,25.25,88.38,9.04,3.06
2015,9,30,29.43,25.21,87.44,3.07,2.92
2015,10,1,29.26,25.56,86.38,4.59,1.66
2015,10,2,29.18,25.58,88.44,15.17,2.64
